,Date,Confirmed,Recovered,Deceased
395,13/04/2021,165,35,0
396,14/04/2021,208,7,1
397,15/04/2021,186,72,0
398,16/04/2021,245,47,0
399,17/04/2021,362,53,1
400,18/04/2021,60,84,0
401,19/04/2021,175,123,0
402,20/04/2021,250,136,1
403,21/04/2021,183,20,0
404,22/04/2021,198,131,1
405,23/04/2021,152,159,0
406,24/04/2021,148,209,1
407,25/04/2021,120,63,2
408,26/04/2021,145,315,0
409,27/04/2021,140,293,1
410,28/04/2021,116,137,0
411,29/04/2021,108,192,1
412,30/04/2021,103,247,3
413,01/05/2021,117,166,1
414,02/05/2021,140,193,1
415,03/05/2021,89,149,3
416,04/05/2021,245,151,3
417,05/05/2021,251,131,0
418,06/05/2021,98,160,0
419,07/05/2021,114,145,1
420,08/05/2021,156,143,1
421,09/05/2021,138,105,2
422,10/05/2021,112,106,2
423,11/05/2021,135,130,0
424,12/05/2021,243,147,1
425,13/05/2021,109,106,3
426,14/05/2021,240,231,2
427,15/05/2021,177,180,2
428,16/05/2021,119,122,0
429,17/05/2021,130,134,0
430,18/05/2021,202,156,5
431,19/05/2021,134,127,1
432,20/05/2021,107,106,1
433,21/05/2021,121,110,1
434,22/05/2021,131,211,3
435,23/05/2021,130,122,2
