,Date,Confirmed,Recovered,Deceased
0,14/03/2020,0,0,0
1,15/03/2020,0,0,0
2,16/03/2020,0,0,0
3,17/03/2020,0,0,0
4,18/03/2020,0,0,0
5,19/03/2020,0,0,0
6,20/03/2020,0,0,0
7,21/03/2020,0,0,0
8,22/03/2020,0,0,0
9,23/03/2020,0,0,0
10,24/03/2020,1,0,0
11,25/03/2020,0,0,0
12,26/03/2020,0,0,0
13,27/03/2020,0,0,0
14,28/03/2020,0,0,0
15,29/03/2020,0,0,0
16,30/03/2020,0,0,0
17,31/03/2020,0,0,0
18,01/04/2020,0,0,0
19,02/04/2020,1,0,0
20,03/04/2020,0,0,0
21,04/04/2020,0,0,0
22,05/04/2020,0,0,0
23,06/04/2020,0,1,0
24,07/04/2020,0,0,0
25,08/04/2020,0,0,0
26,09/04/2020,0,0,0
27,10/04/2020,0,0,0
28,11/04/2020,0,0,0
29,12/04/2020,0,0,0
30,13/04/2020,0,0,0
31,14/04/2020,0,0,0
32,15/04/2020,0,0,0
33,16/04/2020,0,0,0
34,17/04/2020,0,0,0
35,18/04/2020,0,0,0
36,19/04/2020,0,0,0
37,20/04/2020,0,1,0
38,21/04/2020,0,0,0
39,22/04/2020,0,0,0
40,23/04/2020,0,0,0
41,24/04/2020,0,0,0
42,25/04/2020,0,0,0
43,26/04/2020,0,0,0
44,27/04/2020,0,0,0
45,28/04/2020,0,0,0
46,29/04/2020,0,0,0
47,30/04/2020,0,0,0
48,01/05/2020,0,0,0
49,02/05/2020,0,0,0
50,03/05/2020,0,0,0
51,04/05/2020,0,0,0
52,05/05/2020,0,0,0
53,06/05/2020,0,0,0
54,07/05/2020,0,0,0
55,08/05/2020,0,0,0
56,09/05/2020,0,0,0
57,10/05/2020,0,0,0
58,11/05/2020,0,0,0
59,12/05/2020,0,0,0
60,13/05/2020,0,0,0
61,14/05/2020,1,0,0
62,15/05/2020,0,0,0
63,16/05/2020,4,0,0
64,17/05/2020,0,0,0
65,18/05/2020,0,0,0
66,19/05/2020,2,0,0
67,20/05/2020,16,0,0
68,21/05/2020,0,0,0
69,22/05/2020,1,0,0
70,23/05/2020,3,0,0
71,24/05/2020,3,2,0
72,25/05/2020,4,0,0
73,26/05/2020,3,0,0
74,27/05/2020,5,0,0
75,28/05/2020,11,0,0
76,29/05/2020,4,2,0
77,30/05/2020,1,0,0
78,31/05/2020,11,5,0
79,01/06/2020,12,0,0
80,02/06/2020,6,3,0
81,03/06/2020,19,24,0
82,04/06/2020,16,0,0
83,05/06/2020,8,0,0
84,06/06/2020,25,14,0
85,07/06/2020,15,0,0
86,08/06/2020,100,6,0
87,09/06/2020,32,6,0
88,10/06/2020,7,0,0
89,11/06/2020,55,9,0
90,12/06/2020,19,0,0
91,13/06/2020,64,0,0
92,14/06/2020,9,18,0
93,15/06/2020,32,60,0
94,16/06/2020,10,8,0
95,17/06/2020,52,33,0
96,18/06/2020,54,7,0
97,19/06/2020,75,19,0
98,20/06/2020,96,14,0
99,21/06/2020,64,18,0
100,22/06/2020,57,0,0
101,23/06/2020,23,8,0
102,24/06/2020,49,70,0
103,25/06/2020,86,26,0
104,26/06/2020,19,39,0
105,27/06/2020,17,39,0
106,28/06/2020,93,23,0
107,29/06/2020,42,39,0
108,30/06/2020,7,59,0
109,01/07/2020,26,26,0
110,02/07/2020,19,37,0
111,03/07/2020,37,23,0
112,04/07/2020,9,28,0
113,05/07/2020,41,22,0
114,06/07/2020,24,45,0
115,07/07/2020,40,37,0
116,08/07/2020,5,22,0
117,09/07/2020,15,6,0
118,10/07/2020,132,33,0
119,11/07/2020,11,11,0
120,12/07/2020,16,53,0
121,13/07/2020,17,74,0
122,14/07/2020,46,50,0
123,15/07/2020,28,60,0
124,16/07/2020,64,49,0
125,17/07/2020,36,34,0
126,18/07/2020,91,19,0
127,19/07/2020,20,53,0
128,20/07/2020,14,85,0
129,21/07/2020,90,64,0
130,22/07/2020,45,34,0
131,23/07/2020,55,42,0
132,24/07/2020,31,31,0
133,25/07/2020,30,29,0
134,26/07/2020,59,1,0
135,27/07/2020,51,38,0
136,28/07/2020,31,56,0
137,29/07/2020,141,38,1
138,30/07/2020,47,19,3
139,31/07/2020,116,17,1
140,01/08/2020,135,10,1
141,02/08/2020,75,38,1
142,03/08/2020,89,29,0
143,04/08/2020,98,48,0
144,05/08/2020,75,48,0
145,06/08/2020,124,43,1
146,07/08/2020,249,21,2
147,08/08/2020,169,1,1
148,09/08/2020,118,117,0
149,10/08/2020,100,78,0
150,11/08/2020,88,33,1
151,12/08/2020,41,76,0
152,13/08/2020,130,64,1
153,14/08/2020,86,65,0
154,15/08/2020,192,78,0
155,16/08/2020,179,194,3
156,17/08/2020,118,102,1
157,18/08/2020,78,55,1
158,19/08/2020,111,96,0
159,20/08/2020,49,117,0
160,21/08/2020,124,259,2
161,22/08/2020,83,194,2
162,23/08/2020,114,161,0
163,24/08/2020,116,97,0
164,25/08/2020,82,99,2
165,26/08/2020,141,17,1
166,27/08/2020,140,128,0
167,28/08/2020,118,100,2
168,29/08/2020,117,129,1
169,30/08/2020,152,53,0
170,31/08/2020,140,91,0
171,01/09/2020,130,120,1
172,02/09/2020,125,157,0
173,03/09/2020,102,167,3
174,04/09/2020,90,125,3
175,05/09/2020,184,76,1
176,06/09/2020,139,189,2
177,07/09/2020,84,194,0
178,08/09/2020,96,126,1
179,09/09/2020,160,64,1
180,10/09/2020,108,245,4
181,11/09/2020,109,209,0
182,12/09/2020,152,100,1
183,13/09/2020,144,89,1
184,14/09/2020,96,149,0
185,15/09/2020,239,78,1
186,16/09/2020,110,103,1
187,17/09/2020,110,18,3
188,18/09/2020,177,90,1
189,19/09/2020,117,94,3
190,20/09/2020,170,44,2
191,21/09/2020,116,71,2
192,22/09/2020,270,49,1
193,23/09/2020,96,221,2
194,24/09/2020,161,261,0
195,25/09/2020,254,233,1
196,26/09/2020,260,79,1
197,27/09/2020,248,195,0
198,28/09/2020,178,106,0
199,29/09/2020,269,57,1
200,30/09/2020,237,421,2
201,01/10/2020,128,181,1
202,02/10/2020,286,351,1
203,03/10/2020,252,89,2
204,04/10/2020,206,124,3
205,05/10/2020,250,129,1
206,06/10/2020,135,148,3
207,07/10/2020,249,122,2
208,08/10/2020,190,115,3
209,09/10/2020,131,147,3
210,10/10/2020,282,440,2
211,11/10/2020,234,198,3
212,12/10/2020,230,203,2
213,13/10/2020,237,122,4
214,14/10/2020,301,86,6
215,15/10/2020,284,166,1
216,16/10/2020,337,164,5
217,17/10/2020,426,198,2
218,18/10/2020,322,298,5
219,19/10/2020,315,172,1
220,20/10/2020,284,146,4
221,21/10/2020,214,138,3
222,22/10/2020,345,196,3
223,23/10/2020,156,169,5
224,24/10/2020,245,157,6
225,25/10/2020,138,138,1
226,26/10/2020,264,200,5
227,27/10/2020,180,151,6
228,28/10/2020,205,212,6
229,29/10/2020,242,163,4
230,30/10/2020,221,222,4
231,31/10/2020,230,1057,4
232,01/11/2020,248,203,3
233,02/11/2020,341,278,9
234,03/11/2020,150,117,4
235,04/11/2020,262,158,3
236,05/11/2020,222,132,2
237,06/11/2020,166,342,2
238,07/11/2020,240,622,3
239,08/11/2020,245,358,3
240,09/11/2020,182,187,1
241,10/11/2020,219,275,2
242,11/11/2020,180,164,2
243,12/11/2020,254,191,5
244,13/11/2020,214,255,6
245,14/11/2020,211,190,5
246,15/11/2020,235,259,3
247,16/11/2020,178,239,3
248,17/11/2020,159,233,1
249,18/11/2020,110,194,6
250,19/11/2020,230,172,0
251,20/11/2020,200,189,1
252,21/11/2020,270,193,1
253,22/11/2020,382,205,3
254,23/11/2020,250,356,2
255,24/11/2020,290,151,2
256,25/11/2020,193,115,5
257,26/11/2020,159,158,4
258,27/11/2020,222,208,7
259,28/11/2020,235,197,7
260,29/11/2020,161,198,10
261,30/11/2020,135,165,8
262,01/12/2020,198,152,8
263,02/12/2020,147,219,2
264,03/12/2020,146,235,3
265,04/12/2020,155,273,1
266,05/12/2020,166,210,4
267,06/12/2020,216,193,7
268,07/12/2020,152,149,3
269,08/12/2020,171,169,2
270,09/12/2020,138,135,7
271,10/12/2020,151,96,0
272,11/12/2020,174,144,2
273,12/12/2020,177,116,2
274,13/12/2020,119,102,0
275,14/12/2020,54,980,2
276,15/12/2020,83,141,3
277,16/12/2020,81,227,2
278,17/12/2020,81,143,3
279,18/12/2020,86,121,2
280,19/12/2020,58,141,2
281,20/12/2020,48,134,1
282,21/12/2020,38,133,0
283,22/12/2020,39,149,0
284,23/12/2020,104,102,1
285,24/12/2020,49,143,3
286,25/12/2020,67,74,3
287,26/12/2020,33,84,0
288,27/12/2020,53,73,4
289,28/12/2020,31,74,0
290,29/12/2020,36,43,5
291,30/12/2020,41,80,1
292,31/12/2020,51,77,1
293,01/01/2021,18,64,1
294,02/01/2021,37,40,1
295,03/01/2021,38,33,1
296,04/01/2021,51,47,3
297,05/01/2021,86,751,2
298,06/01/2021,66,29,0
299,07/01/2021,47,35,1
300,08/01/2021,48,58,0
301,09/01/2021,67,31,1
302,10/01/2021,14,39,0
303,11/01/2021,33,46,0
304,12/01/2021,32,28,0
305,13/01/2021,44,56,0
306,14/01/2021,18,41,0
307,15/01/2021,24,34,0
308,16/01/2021,24,79,1
309,17/01/2021,21,58,0
310,18/01/2021,11,58,0
311,19/01/2021,33,93,1
312,20/01/2021,19,10,0
313,21/01/2021,19,43,0
314,22/01/2021,15,36,2
315,23/01/2021,17,18,0
316,24/01/2021,16,11,0
317,25/01/2021,11,26,0
318,26/01/2021,6,21,0
319,27/01/2021,4,13,1
320,28/01/2021,15,23,0
321,29/01/2021,15,25,1
322,30/01/2021,15,21,0
323,31/01/2021,16,8,0
324,01/02/2021,4,9,0
325,02/02/2021,5,6,0
326,03/02/2021,9,35,1
327,04/02/2021,13,11,0
328,05/02/2021,9,11,0
329,06/02/2021,7,11,0
330,07/02/2021,9,18,1
331,08/02/2021,4,18,0
332,09/02/2021,7,15,0
333,10/02/2021,11,39,0
334,11/02/2021,7,3,0
335,12/02/2021,11,8,0
336,13/02/2021,17,7,0
337,14/02/2021,13,4,0
338,15/02/2021,8,7,0
339,16/02/2021,9,2,0
340,17/02/2021,10,2,0
341,18/02/2021,2,10,0
342,19/02/2021,5,3,0
343,20/02/2021,3,4,0
344,21/02/2021,4,8,0
345,22/02/2021,3,34,0
346,23/02/2021,3,16,0
347,24/02/2021,7,2,0
348,25/02/2021,3,4,0
349,26/02/2021,7,10,0
350,27/02/2021,11,4,0
351,28/02/2021,2,13,0
352,01/03/2021,1,4,0
353,02/03/2021,8,5,0
354,03/03/2021,1,2,0
355,04/03/2021,0,0,0
356,05/03/2021,3,2,0
357,06/03/2021,2,4,0
358,07/03/2021,3,6,0
359,08/03/2021,5,4,0
360,09/03/2021,2,1,0
361,10/03/2021,7,2,0
362,11/03/2021,4,3,0
363,12/03/2021,1,7,0
364,13/03/2021,1,4,0
365,14/03/2021,2,3,0
366,15/03/2021,0,2,0
367,16/03/2021,2,2,0
368,17/03/2021,8,4,0
369,18/03/2021,2,2,0
370,19/03/2021,1,5,0
371,20/03/2021,6,2,0
372,21/03/2021,3,2,0
373,22/03/2021,4,0,0
374,23/03/2021,13,2,0
375,24/03/2021,10,0,1
376,25/03/2021,3,2,0
377,26/03/2021,6,3,0
378,27/03/2021,3,5,0
379,28/03/2021,9,4,0
380,29/03/2021,6,2,0
381,30/03/2021,2,2,0
382,31/03/2021,5,4,0
383,01/04/2021,1,7,0
384,02/04/2021,5,12,0
385,03/04/2021,9,6,0
386,04/04/2021,8,7,0
387,05/04/2021,5,9,0
388,06/04/2021,7,1,0
389,07/04/2021,12,0,0
390,08/04/2021,16,3,1
391,09/04/2021,12,8,0
392,10/04/2021,11,1,0
393,11/04/2021,10,3,1
394,12/04/2021,18,22,0
