,Date,Confirmed,Recovered,Deceased
0,14/03/2020,0,0,0
1,15/03/2020,0,0,0
2,16/03/2020,0,0,0
3,17/03/2020,0,0,0
4,18/03/2020,0,0,0
5,19/03/2020,0,0,0
6,20/03/2020,0,0,0
7,21/03/2020,0,0,0
8,22/03/2020,0,0,0
9,23/03/2020,0,0,0
10,24/03/2020,0,0,0
11,25/03/2020,0,0,0
12,26/03/2020,1,0,0
13,27/03/2020,5,0,0
14,28/03/2020,3,0,0
15,29/03/2020,0,0,0
16,30/03/2020,1,0,0
17,31/03/2020,0,0,0
18,01/04/2020,0,0,0
19,02/04/2020,0,0,0
20,03/04/2020,0,0,0
21,04/04/2020,0,0,0
22,05/04/2020,0,0,0
23,06/04/2020,0,0,0
24,07/04/2020,0,0,0
25,08/04/2020,1,0,0
26,09/04/2020,0,10,0
27,10/04/2020,0,0,0
28,11/04/2020,0,0,0
29,12/04/2020,0,0,0
30,13/04/2020,0,0,0
31,14/04/2020,0,0,0
32,15/04/2020,0,0,0
33,16/04/2020,0,1,0
34,17/04/2020,1,0,0
35,18/04/2020,2,0,0
36,19/04/2020,1,0,0
37,20/04/2020,1,0,0
38,21/04/2020,1,0,0
39,22/04/2020,1,0,0
40,23/04/2020,4,0,0
41,24/04/2020,7,0,0
42,25/04/2020,4,0,0
43,26/04/2020,0,0,0
44,27/04/2020,0,0,0
45,28/04/2020,0,4,0
46,29/04/2020,0,0,0
47,30/04/2020,0,1,0
48,01/05/2020,0,0,0
49,02/05/2020,0,10,0
50,03/05/2020,0,6,0
51,04/05/2020,0,0,0
52,05/05/2020,0,0,0
53,06/05/2020,0,0,0
54,07/05/2020,0,1,0
55,08/05/2020,0,0,0
56,09/05/2020,0,0,0
57,10/05/2020,0,0,0
58,11/05/2020,0,0,0
59,12/05/2020,0,0,0
60,13/05/2020,0,0,0
61,14/05/2020,0,0,0
62,15/05/2020,0,0,0
63,16/05/2020,0,0,0
64,17/05/2020,0,0,0
65,18/05/2020,0,0,0
66,19/05/2020,0,0,0
67,20/05/2020,0,0,0
68,21/05/2020,0,0,0
69,22/05/2020,0,0,0
70,23/05/2020,0,0,0
71,24/05/2020,0,0,0
72,25/05/2020,0,0,0
73,26/05/2020,0,0,0
74,27/05/2020,0,0,0
75,28/05/2020,0,0,0
76,29/05/2020,0,0,0
77,30/05/2020,0,0,0
78,31/05/2020,0,0,0
79,01/06/2020,0,0,0
80,02/06/2020,0,0,0
81,03/06/2020,0,0,0
82,04/06/2020,0,0,0
83,05/06/2020,0,0,0
84,06/06/2020,0,0,0
85,07/06/2020,0,0,0
86,08/06/2020,0,0,0
87,09/06/2020,1,0,0
88,10/06/2020,1,0,0
89,11/06/2020,3,0,0
90,12/06/2020,0,0,0
91,13/06/2020,0,0,0
92,14/06/2020,2,0,0
93,15/06/2020,1,0,0
94,16/06/2020,3,0,0
95,17/06/2020,0,0,0
96,18/06/2020,1,2,0
97,19/06/2020,2,0,0
98,20/06/2020,0,0,0
99,21/06/2020,1,2,0
100,22/06/2020,0,0,0
101,23/06/2020,2,3,0
102,24/06/2020,6,1,0
103,25/06/2020,2,0,0
104,26/06/2020,14,2,0
105,27/06/2020,0,0,0
106,28/06/2020,11,2,0
107,29/06/2020,7,0,0
108,30/06/2020,7,0,0
109,01/07/2020,3,5,0
110,02/07/2020,9,1,0
111,03/07/2020,7,3,0
112,04/07/2020,3,12,0
113,05/07/2020,6,6,0
114,06/07/2020,16,2,0
115,07/07/2020,6,0,0
116,08/07/2020,2,0,0
117,09/07/2020,7,9,0
118,10/07/2020,0,9,0
119,11/07/2020,0,0,0
120,12/07/2020,7,8,0
121,13/07/2020,3,9,0
122,14/07/2020,5,20,0
123,15/07/2020,5,1,0
124,16/07/2020,4,3,0
125,17/07/2020,0,0,0
126,18/07/2020,4,3,0
127,19/07/2020,15,0,0
128,20/07/2020,4,6,0
129,21/07/2020,5,8,0
130,22/07/2020,9,4,0
131,23/07/2020,19,7,0
132,24/07/2020,19,4,0
133,25/07/2020,31,2,0
134,26/07/2020,28,4,0
135,27/07/2020,20,12,1
136,28/07/2020,25,4,0
137,29/07/2020,65,5,1
138,30/07/2020,42,0,1
139,31/07/2020,78,13,2
140,01/08/2020,88,12,2
141,02/08/2020,98,16,1
142,03/08/2020,96,21,2
143,04/08/2020,98,14,2
144,05/08/2020,99,49,2
145,06/08/2020,96,29,2
146,07/08/2020,99,70,3
147,08/08/2020,129,75,1
148,09/08/2020,139,148,0
149,10/08/2020,135,61,0
150,11/08/2020,139,40,1
151,12/08/2020,136,80,0
152,13/08/2020,137,95,1
153,14/08/2020,149,108,2
154,15/08/2020,120,96,0
155,16/08/2020,93,98,4
156,17/08/2020,46,99,1
157,18/08/2020,84,96,1
158,19/08/2020,75,108,0
159,20/08/2020,76,109,1
160,21/08/2020,67,106,1
161,22/08/2020,61,109,0
162,23/08/2020,52,110,1
163,24/08/2020,44,129,2
164,25/08/2020,41,139,2
165,26/08/2020,40,78,4
166,27/08/2020,33,65,1
167,28/08/2020,32,70,0
168,29/08/2020,31,75,2
169,30/08/2020,23,67,1
170,31/08/2020,28,61,1
171,01/09/2020,28,67,0
172,02/09/2020,26,44,1
173,03/09/2020,37,65,1
174,04/09/2020,34,40,1
175,05/09/2020,35,41,1
176,06/09/2020,40,47,0
177,07/09/2020,27,46,0
178,08/09/2020,33,38,0
179,09/09/2020,34,43,1
180,10/09/2020,39,43,0
181,11/09/2020,29,36,0
182,12/09/2020,27,45,0
183,13/09/2020,25,41,0
184,14/09/2020,11,35,1
185,15/09/2020,17,40,0
186,16/09/2020,19,27,0
187,17/09/2020,11,33,0
188,18/09/2020,27,36,0
189,19/09/2020,13,22,0
190,20/09/2020,7,15,0
191,21/09/2020,22,18,0
192,22/09/2020,18,10,0
193,23/09/2020,21,15,0
194,24/09/2020,32,9,0
195,25/09/2020,15,25,0
196,26/09/2020,15,23,0
197,27/09/2020,20,2,1
198,28/09/2020,9,29,0
199,29/09/2020,18,5,0
200,30/09/2020,14,21,0
201,01/10/2020,13,15,0
202,02/10/2020,10,8,0
203,03/10/2020,10,11,0
204,04/10/2020,16,7,0
205,05/10/2020,15,10,1
206,06/10/2020,13,19,0
207,07/10/2020,23,18,0
208,08/10/2020,17,11,1
209,09/10/2020,24,17,0
210,10/10/2020,16,20,0
211,11/10/2020,13,20,0
212,12/10/2020,18,6,0
213,13/10/2020,13,12,0
214,14/10/2020,10,14,0
215,15/10/2020,16,21,0
216,16/10/2020,10,14,1
217,17/10/2020,11,17,0
218,18/10/2020,25,20,0
219,19/10/2020,18,24,0
220,20/10/2020,15,10,0
221,21/10/2020,27,11,0
222,22/10/2020,16,24,1
223,23/10/2020,23,8,1
224,24/10/2020,18,23,0
225,25/10/2020,20,15,0
226,26/10/2020,8,14,0
227,27/10/2020,21,22,0
228,28/10/2020,15,20,0
229,29/10/2020,16,15,1
230,30/10/2020,12,22,0
231,31/10/2020,15,24,0
232,01/11/2020,8,12,1
233,02/11/2020,12,20,0
234,03/11/2020,20,21,0
235,04/11/2020,17,10,0
236,05/11/2020,14,12,0
237,06/11/2020,17,19,0
238,07/11/2020,21,12,0
239,08/11/2020,9,15,0
240,09/11/2020,13,18,0
241,10/11/2020,14,16,0
242,11/11/2020,17,12,0
243,12/11/2020,13,15,1
244,13/11/2020,11,22,0
245,14/11/2020,9,11,0
246,15/11/2020,9,15,0
247,16/11/2020,21,16,0
248,17/11/2020,17,17,0
249,18/11/2020,19,15,0
250,19/11/2020,11,20,0
251,20/11/2020,13,10,0
252,21/11/2020,14,20,0
253,22/11/2020,10,12,0
254,23/11/2020,15,13,0
255,24/11/2020,11,11,0
256,25/11/2020,10,15,0
257,26/11/2020,5,12,0
258,27/11/2020,7,17,0
259,28/11/2020,9,10,0
260,29/11/2020,6,19,0
261,30/11/2020,6,13,0
262,01/12/2020,8,16,0
263,02/12/2020,5,17,0
264,03/12/2020,6,14,0
265,04/12/2020,13,14,0
266,05/12/2020,5,5,0
267,06/12/2020,11,8,0
268,07/12/2020,15,7,0
269,08/12/2020,5,16,0
270,09/12/2020,5,0,0
271,10/12/2020,8,5,0
272,11/12/2020,7,7,0
273,12/12/2020,7,6,0
274,13/12/2020,13,8,0
275,14/12/2020,16,8,0
276,15/12/2020,8,7,0
277,16/12/2020,8,10,0
278,17/12/2020,10,9,0
279,18/12/2020,9,5,0
280,19/12/2020,6,7,0
281,20/12/2020,6,13,0
282,21/12/2020,7,8,1
283,22/12/2020,5,9,0
284,23/12/2020,3,12,0
285,24/12/2020,5,14,0
286,25/12/2020,11,6,0
287,26/12/2020,0,8,0
288,27/12/2020,12,9,0
289,28/12/2020,5,5,0
290,29/12/2020,7,8,0
291,30/12/2020,5,9,0
292,31/12/2020,4,6,0
293,01/01/2021,1,4,0
294,02/01/2021,1,7,0
295,03/01/2021,1,9,0
296,04/01/2021,0,2,0
297,05/01/2021,1,8,0
298,06/01/2021,0,3,0
299,07/01/2021,9,5,0
300,08/01/2021,1,2,0
301,09/01/2021,0,7,0
302,10/01/2021,1,2,0
303,11/01/2021,3,9,0
304,12/01/2021,3,2,0
305,13/01/2021,3,5,0
306,14/01/2021,7,0,0
307,15/01/2021,3,4,0
308,16/01/2021,3,0,0
309,17/01/2021,1,1,0
310,18/01/2021,5,1,0
311,19/01/2021,1,0,0
312,20/01/2021,2,3,0
313,21/01/2021,0,4,0
314,22/01/2021,1,3,0
315,23/01/2021,1,0,0
316,24/01/2021,0,1,0
317,25/01/2021,1,9,0
318,26/01/2021,0,0,0
319,27/01/2021,0,5,0
320,28/01/2021,0,2,0
321,29/01/2021,0,3,0
322,30/01/2021,0,1,0
323,31/01/2021,0,0,0
324,01/02/2021,0,4,0
325,02/02/2021,0,0,0
326,03/02/2021,0,0,0
327,04/02/2021,0,0,0
328,05/02/2021,3,0,0
329,06/02/2021,3,0,0
330,07/02/2021,1,0,0
331,08/02/2021,4,0,0
332,09/02/2021,2,0,0
333,10/02/2021,0,0,0
334,11/02/2021,0,0,0
335,12/02/2021,0,2,0
336,13/02/2021,2,4,0
337,14/02/2021,0,0,0
338,15/02/2021,0,0,0
339,16/02/2021,4,5,0
340,17/02/2021,1,1,0
341,18/02/2021,0,0,0
342,19/02/2021,0,4,0
343,20/02/2021,0,1,0
344,21/02/2021,0,0,0
345,22/02/2021,1,0,0
346,23/02/2021,1,0,0
347,24/02/2021,0,1,0
348,25/02/2021,0,2,0
349,26/02/2021,1,0,0
350,27/02/2021,1,0,0
351,28/02/2021,2,0,0
352,01/03/2021,0,0,0
353,02/03/2021,0,0,0
354,03/03/2021,2,0,0
355,04/03/2021,2,1,0
356,05/03/2021,0,1,0
357,06/03/2021,0,1,0
358,07/03/2021,0,0,0
359,08/03/2021,2,2,0
360,09/03/2021,2,1,0
361,10/03/2021,0,2,0
362,11/03/2021,0,0,0
363,12/03/2021,1,1,0
364,13/03/2021,1,3,0
365,14/03/2021,1,0,0
366,15/03/2021,0,2,0
367,16/03/2021,1,1,0
368,17/03/2021,3,0,0
369,18/03/2021,1,2,0
370,19/03/2021,2,0,0
371,20/03/2021,0,0,0
372,21/03/2021,1,0,0
373,22/03/2021,0,0,0
374,23/03/2021,0,3,0
375,24/03/2021,2,1,0
376,25/03/2021,1,1,0
377,26/03/2021,1,0,0
378,27/03/2021,1,1,0
379,28/03/2021,2,1,0
380,29/03/2021,6,0,0
381,30/03/2021,29,0,0
382,31/03/2021,2,0,0
383,01/04/2021,1,4,0
384,02/04/2021,0,1,0
385,03/04/2021,14,6,0
386,04/04/2021,11,3,0
387,05/04/2021,7,11,0
388,06/04/2021,7,9,0
389,07/04/2021,8,10,0
390,08/04/2021,18,7,0
391,09/04/2021,12,1,0
392,10/04/2021,14,10,0
393,11/04/2021,15,2,0
394,12/04/2021,11,10,0
